"Area name","Area code","Area type","Specimen date","Daily lab-confirmed cases","Cumulative lab-confirmed cases"
"Bracknell Forest","E06000036","Upper tier local authority","2020-03-23",2,17
"Bradford","E08000032","Upper tier local authority","2020-03-23",6,26
"Brent","E09000005","Upper tier local authority","2020-03-23",45,231
"Brighton and Hove","E06000043","Upper tier local authority","2020-03-23",4,33
"Bristol, City of","E06000023","Upper tier local authority","2020-03-23",9,50
"Bromley","E09000006","Upper tier local authority","2020-03-23",34,159
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-23",8,104
"Bury","E08000002","Upper tier local authority","2020-03-23",3,27
"Calderdale","E08000033","Upper tier local authority","2020-03-23",2,9
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-23",14,64
"Camden","E09000007","Upper tier local authority","2020-03-23",15,101
"Central Bedfordshire","E06000056","Upper tier local authority","2020-03-23",10,42
"Cheshire East","E06000049","Upper tier local authority","2020-03-23",2,34
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-03-23",4,27
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-23",6,41
"County Durham","E06000047","Upper tier local authority","2020-03-23",10,28
"Coventry","E08000026","Upper tier local authority","2020-03-23",11,53
"Croydon","E09000008","Upper tier local authority","2020-03-23",36,207
"Cumbria","E10000006","Upper tier local authority","2020-03-23",26,179
"Darlington","E06000005","Upper tier local authority","2020-03-23",1,4
"Derby","E06000015","Upper tier local authority","2020-03-23",17,76
"Derbyshire","E10000007","Upper tier local authority","2020-03-23",32,175
"Devon","E10000008","Upper tier local authority","2020-03-23",4,56
"Doncaster","E08000017","Upper tier local authority","2020-03-23",3,25
"Dorset","E06000059","Upper tier local authority","2020-03-23",4,29
"Dudley","E08000027","Upper tier local authority","2020-03-23",17,79
"Ealing","E09000009","Upper tier local authority","2020-03-23",29,171
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-03-23",4,22
"East Sussex","E10000011","Upper tier local authority","2020-03-23",3,35
"Enfield","E09000010","Upper tier local authority","2020-03-23",21,132
"Essex","E10000012","Upper tier local authority","2020-03-23",51,186
"Gateshead","E08000037","Upper tier local authority","2020-03-23",5,10
"Gloucestershire","E10000013","Upper tier local authority","2020-03-23",7,64
"Greenwich","E09000011","Upper tier local authority","2020-03-23",13,115
"Hackney","E09000012","Upper tier local authority","2020-03-23",20,104
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-03-23",14,100
"Hampshire","E10000014","Upper tier local authority","2020-03-23",43,289
"Haringey","E09000014","Upper tier local authority","2020-03-23",15,109
"Harrow","E09000015","Upper tier local authority","2020-03-23",20,164
"Havering","E09000016","Upper tier local authority","2020-03-23",11,69
"Herefordshire, County of","E06000019","Upper tier local authority","2020-03-23",6,21
"Hertfordshire","E10000015","Upper tier local authority","2020-03-23",58,232
"Hillingdon","E09000017","Upper tier local authority","2020-03-23",17,109
"Hounslow","E09000018","Upper tier local authority","2020-03-23",17,112
"Isle of Wight","E06000046","Upper tier local authority","2020-03-23",2,10
"Islington","E09000019","Upper tier local authority","2020-03-23",23,104
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-03-23",8,106
"Kent","E10000016","Upper tier local authority","2020-03-23",47,167
"Kingston upon Thames","E09000021","Upper tier local authority","2020-03-23",11,48
"Kirklees","E08000034","Upper tier local authority","2020-03-23",2,25
"Knowsley","E08000011","Upper tier local authority","2020-03-23",1,12
"Lambeth","E09000022","Upper tier local authority","2020-03-23",28,250
"Lancashire","E10000017","Upper tier local authority","2020-03-23",35,120
"Leeds","E08000035","Upper tier local authority","2020-03-23",16,69
"Leicester","E06000016","Upper tier local authority","2020-03-23",11,44
"Leicestershire","E10000018","Upper tier local authority","2020-03-23",18,110
"Lewisham","E09000023","Upper tier local authority","2020-03-23",27,150
"Lincolnshire","E10000019","Upper tier local authority","2020-03-23",8,43
"Liverpool","E08000012","Upper tier local authority","2020-03-23",18,90
"Luton","E06000032","Upper tier local authority","2020-03-23",8,42
"Manchester","E08000003","Upper tier local authority","2020-03-23",12,58
"Medway","E06000035","Upper tier local authority","2020-03-23",11,46
"Merton","E09000024","Upper tier local authority","2020-03-23",15,112
"Middlesbrough","E06000002","Upper tier local authority","2020-03-23",1,8
"Milton Keynes","E06000042","Upper tier local authority","2020-03-23",22,57
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-03-23",18,67
"Newham","E09000025","Upper tier local authority","2020-03-23",26,111
"Norfolk","E10000020","Upper tier local authority","2020-03-23",12,62
"North East Lincolnshire","E06000012","Upper tier local authority","2020-03-23",2,6
"North Lincolnshire","E06000013","Upper tier local authority","2020-03-23",1,6
"North Tyneside","E08000022","Upper tier local authority","2020-03-23",4,23
"North Yorkshire","E10000023","Upper tier local authority","2020-03-23",13,56
"Northamptonshire","E10000021","Upper tier local authority","2020-03-23",17,82
"Northumberland","E06000057","Upper tier local authority","2020-03-23",7,20
"Nottingham","E06000018","Upper tier local authority","2020-03-23",5,56
"Nottinghamshire","E10000024","Upper tier local authority","2020-03-23",8,97
"Oldham","E08000004","Upper tier local authority","2020-03-23",6,46
"Oxfordshire","E10000025","Upper tier local authority","2020-03-23",21,103
"Peterborough","E06000031","Upper tier local authority","2020-03-23",3,19
"Plymouth","E06000026","Upper tier local authority","2020-03-23",3,19
"Portsmouth","E06000044","Upper tier local authority","2020-03-23",9,45
"Reading","E06000038","Upper tier local authority","2020-03-23",4,26
"Redbridge","E09000026","Upper tier local authority","2020-03-23",17,95
"Redcar and Cleveland","E06000003","Upper tier local authority","2020-03-23",2,9
"Richmond upon Thames","E09000027","Upper tier local authority","2020-03-23",16,63
"Rochdale","E08000005","Upper tier local authority","2020-03-23",10,36
"Rotherham","E08000018","Upper tier local authority","2020-03-23",10,38
"Rutland","E06000017","Upper tier local authority","2020-03-23",1,1
"Salford","E08000006","Upper tier local authority","2020-03-23",11,56
"Sandwell","E08000028","Upper tier local authority","2020-03-23",22,95
"Sefton","E08000014","Upper tier local authority","2020-03-23",7,27
"Sheffield","E08000019","Upper tier local authority","2020-03-23",61,273
"Shropshire","E06000051","Upper tier local authority","2020-03-23",4,43
"Slough","E06000039","Upper tier local authority","2020-03-23",10,66
"Solihull","E08000029","Upper tier local authority","2020-03-23",9,30
"Somerset","E10000027","Upper tier local authority","2020-03-23",4,27
"South Gloucestershire","E06000025","Upper tier local authority","2020-03-23",8,31
"South Tyneside","E08000023","Upper tier local authority","2020-03-23",2,10
"Southampton","E06000045","Upper tier local authority","2020-03-23",6,33
"Southend-on-Sea","E06000033","Upper tier local authority","2020-03-23",6,19
"Southwark","E09000028","Upper tier local authority","2020-03-23",43,249
"St. Helens","E08000013","Upper tier local authority","2020-03-23",4,18
"Staffordshire","E10000028","Upper tier local authority","2020-03-23",26,136
"Stockport","E08000007","Upper tier local authority","2020-03-23",6,55
"Stockton-on-Tees","E06000004","Upper tier local authority","2020-03-23",3,15
"Stoke-on-Trent","E06000021","Upper tier local authority","2020-03-23",4,15
"Suffolk","E10000029","Upper tier local authority","2020-03-23",22,60
"Sunderland","E08000024","Upper tier local authority","2020-03-23",6,25
"Surrey","E10000030","Upper tier local authority","2020-03-23",47,278
"Sutton","E09000029","Upper tier local authority","2020-03-23",25,78
"Swindon","E06000030","Upper tier local authority","2020-03-23",3,15
"Tameside","E08000008","Upper tier local authority","2020-03-23",3,43
"Telford and Wrekin","E06000020","Upper tier local authority","2020-03-23",5,19
