"Area name","Area code","Area type","Specimen date","Daily lab-confirmed cases","Cumulative lab-confirmed cases"
"Wokingham","E06000041","Upper tier local authority","2020-03-18",4,16
"Wolverhampton","E08000031","Upper tier local authority","2020-03-18",6,65
"Worcestershire","E10000034","Upper tier local authority","2020-03-18",5,32
"York","E06000014","Upper tier local authority","2020-03-18",2,9
"England","E92000001","Country","2020-03-17",678,3889
"West Midlands","E12000005","Region","2020-03-17",69,382
"East of England","E12000006","Region","2020-03-17",37,225
"North West","E12000002","Region","2020-03-17",55,324
"East Midlands","E12000004","Region","2020-03-17",33,231
"South West","E12000009","Region","2020-03-17",21,206
"London","E12000007","Region","2020-03-17",308,1610
"Yorkshire and The Humber","E12000003","Region","2020-03-17",31,170
"North East","E12000001","Region","2020-03-17",16,62
"South East","E12000008","Region","2020-03-17",89,556
"Barking and Dagenham","E09000002","Upper tier local authority","2020-03-17",6,25
"Barnet","E09000003","Upper tier local authority","2020-03-17",7,69
"Barnsley","E08000016","Upper tier local authority","2020-03-17",2,9
"Bedford","E06000055","Upper tier local authority","2020-03-17",2,3
"Bexley","E09000004","Upper tier local authority","2020-03-17",6,31
"Birmingham","E08000025","Upper tier local authority","2020-03-17",24,94
"Blackpool","E06000009","Upper tier local authority","2020-03-17",2,6
"Bolton","E08000001","Upper tier local authority","2020-03-17",1,13
"Bournemouth, Christchurch and Poole","E06000058","Upper tier local authority","2020-03-17",1,10
"Bracknell Forest","E06000036","Upper tier local authority","2020-03-17",1,6
"Bradford","E08000032","Upper tier local authority","2020-03-17",3,10
"Brent","E09000005","Upper tier local authority","2020-03-17",21,79
"Bristol, City of","E06000023","Upper tier local authority","2020-03-17",4,15
"Bromley","E09000006","Upper tier local authority","2020-03-17",9,48
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-17",6,54
"Bury","E08000002","Upper tier local authority","2020-03-17",2,10
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-17",1,17
"Camden","E09000007","Upper tier local authority","2020-03-17",4,40
"Cheshire East","E06000049","Upper tier local authority","2020-03-17",4,15
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-03-17",1,11
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-17",2,16
"County Durham","E06000047","Upper tier local authority","2020-03-17",2,5
"Coventry","E08000026","Upper tier local authority","2020-03-17",4,17
"Croydon","E09000008","Upper tier local authority","2020-03-17",21,73
"Cumbria","E10000006","Upper tier local authority","2020-03-17",12,55
"Derby","E06000015","Upper tier local authority","2020-03-17",3,20
"Derbyshire","E10000007","Upper tier local authority","2020-03-17",9,71
"Devon","E10000008","Upper tier local authority","2020-03-17",2,41
"Doncaster","E08000017","Upper tier local authority","2020-03-17",2,6
"Dorset","E06000059","Upper tier local authority","2020-03-17",2,10
"Dudley","E08000027","Upper tier local authority","2020-03-17",2,20
"Ealing","E09000009","Upper tier local authority","2020-03-17",9,63
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-03-17",1,13
"East Sussex","E10000011","Upper tier local authority","2020-03-17",6,13
"Enfield","E09000010","Upper tier local authority","2020-03-17",12,43
"Essex","E10000012","Upper tier local authority","2020-03-17",10,53
"Gateshead","E08000037","Upper tier local authority","2020-03-17",1,2
"Gloucestershire","E10000013","Upper tier local authority","2020-03-17",5,24
"Greenwich","E09000011","Upper tier local authority","2020-03-17",14,46
"Hackney","E09000012","Upper tier local authority","2020-03-17",6,43
"Halton","E06000006","Upper tier local authority","2020-03-17",2,7
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-03-17",8,40
"Hampshire","E10000014","Upper tier local authority","2020-03-17",15,116
"Haringey","E09000014","Upper tier local authority","2020-03-17",4,38
"Harrow","E09000015","Upper tier local authority","2020-03-17",14,67
"Havering","E09000016","Upper tier local authority","2020-03-17",3,18
"Herefordshire, County of","E06000019","Upper tier local authority","2020-03-17",1,7
"Hertfordshire","E10000015","Upper tier local authority","2020-03-17",5,73
"Hillingdon","E09000017","Upper tier local authority","2020-03-17",16,47
"Hounslow","E09000018","Upper tier local authority","2020-03-17",8,44
"Islington","E09000019","Upper tier local authority","2020-03-17",7,45
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-03-17",7,69
"Kent","E10000016","Upper tier local authority","2020-03-17",5,50
"Kingston upon Thames","E09000021","Upper tier local authority","2020-03-17",6,21
"Kirklees","E08000034","Upper tier local authority","2020-03-17",1,7
"Lambeth","E09000022","Upper tier local authority","2020-03-17",21,103
"Lancashire","E10000017","Upper tier local authority","2020-03-17",4,28
"Leeds","E08000035","Upper tier local authority","2020-03-17",3,18
"Leicester","E06000016","Upper tier local authority","2020-03-17",3,8
"Leicestershire","E10000018","Upper tier local authority","2020-03-17",4,24
"Lewisham","E09000023","Upper tier local authority","2020-03-17",8,48
"Lincolnshire","E10000019","Upper tier local authority","2020-03-17",2,16
"Liverpool","E08000012","Upper tier local authority","2020-03-17",4,20
"Luton","E06000032","Upper tier local authority","2020-03-17",5,8
"Manchester","E08000003","Upper tier local authority","2020-03-17",4,28
"Medway","E06000035","Upper tier local authority","2020-03-17",2,15
"Merton","E09000024","Upper tier local authority","2020-03-17",10,49
"Milton Keynes","E06000042","Upper tier local authority","2020-03-17",3,9
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-03-17",6,19
"Newham","E09000025","Upper tier local authority","2020-03-17",5,34
"Norfolk","E10000020","Upper tier local authority","2020-03-17",6,23
"North Somerset","E06000024","Upper tier local authority","2020-03-17",1,17
"North Tyneside","E08000022","Upper tier local authority","2020-03-17",1,8
"North Yorkshire","E10000023","Upper tier local authority","2020-03-17",2,16
"Northamptonshire","E10000021","Upper tier local authority","2020-03-17",4,25
"Northumberland","E06000057","Upper tier local authority","2020-03-17",2,6
"Nottingham","E06000018","Upper tier local authority","2020-03-17",5,23
"Nottinghamshire","E10000024","Upper tier local authority","2020-03-17",3,44
"Oldham","E08000004","Upper tier local authority","2020-03-17",1,15
"Oxfordshire","E10000025","Upper tier local authority","2020-03-17",9,45
"Portsmouth","E06000044","Upper tier local authority","2020-03-17",3,17
"Reading","E06000038","Upper tier local authority","2020-03-17",2,11
"Redbridge","E09000026","Upper tier local authority","2020-03-17",8,27
"Redcar and Cleveland","E06000003","Upper tier local authority","2020-03-17",1,2
"Richmond upon Thames","E09000027","Upper tier local authority","2020-03-17",5,18
"Rochdale","E08000005","Upper tier local authority","2020-03-17",5,13
"Rotherham","E08000018","Upper tier local authority","2020-03-17",2,8
"Salford","E08000006","Upper tier local authority","2020-03-17",2,11
"Sandwell","E08000028","Upper tier local authority","2020-03-17",2,22
"Sefton","E08000014","Upper tier local authority","2020-03-17",1,7
"Sheffield","E08000019","Upper tier local authority","2020-03-17",13,63
"Slough","E06000039","Upper tier local authority","2020-03-17",5,37
"Solihull","E08000029","Upper tier local authority","2020-03-17",1,4
"South Gloucestershire","E06000025","Upper tier local authority","2020-03-17",1,14
"Southampton","E06000045","Upper tier local authority","2020-03-17",1,9
"Southend-on-Sea","E06000033","Upper tier local authority","2020-03-17",2,8
"Southwark","E09000028","Upper tier local authority","2020-03-17",18,109
"Staffordshire","E10000028","Upper tier local authority","2020-03-17",5,39
"Stockport","E08000007","Upper tier local authority","2020-03-17",6,21
"Stockton-on-Tees","E06000004","Upper tier local authority","2020-03-17",3,9
"Stoke-on-Trent","E06000021","Upper tier local authority","2020-03-17",1,4
"Suffolk","E10000029","Upper tier local authority","2020-03-17",3,19
"Surrey","E10000030","Upper tier local authority","2020-03-17",19,91
"Sutton","E09000029","Upper tier local authority","2020-03-17",4,21
"Swindon","E06000030","Upper tier local authority","2020-03-17",1,6
"Tameside","E08000008","Upper tier local authority","2020-03-17",3,19
"Thurrock","E06000034","Upper tier local authority","2020-03-17",3,8
"Torbay","E06000027","Upper tier local authority","2020-03-17",1,9
"Tower Hamlets","E09000030","Upper tier local authority","2020-03-17",6,34
"Walsall","E08000030","Upper tier local authority","2020-03-17",4,26
"Waltham Forest","E09000031","Upper tier local authority","2020-03-17",5,22
"Wandsworth","E09000032","Upper tier local authority","2020-03-17",20,97
"Warwickshire","E10000031","Upper tier local authority","2020-03-17",4,33
"West Berkshire","E06000037","Upper tier local authority","2020-03-17",1,7
"West Sussex","E10000032","Upper tier local authority","2020-03-17",9,30
"Westminster","E09000033","Upper tier local authority","2020-03-17",10,99
"Wigan","E08000010","Upper tier local authority","2020-03-17",1,8
"Wiltshire","E06000054","Upper tier local authority","2020-03-17",1,18
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-03-17",1,18
"Wokingham","E06000041","Upper tier local authority","2020-03-17",1,12
"Wolverhampton","E08000031","Upper tier local authority","2020-03-17",15,59
"Worcestershire","E10000034","Upper tier local authority","2020-03-17",6,27
"York","E06000014","Upper tier local authority","2020-03-17",2,7
"England","E92000001","Country","2020-03-16",544,3211
"West Midlands","E12000005","Region","2020-03-16",56,313
"East of England","E12000006","Region","2020-03-16",23,188
"North West","E12000002","Region","2020-03-16",55,269
"East Midlands","E12000004","Region","2020-03-16",34,198
"South West","E12000009","Region","2020-03-16",18,185
"London","E12000007","Region","2020-03-16",232,1302
"Yorkshire and The Humber","E12000003","Region","2020-03-16",28,139
"North East","E12000001","Region","2020-03-16",7,46
"South East","E12000008","Region","2020-03-16",76,467
"Barking and Dagenham","E09000002","Upper tier local authority","2020-03-16",4,19
"Barnet","E09000003","Upper tier local authority","2020-03-16",11,62
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-03-16",1,5
"Bexley","E09000004","Upper tier local authority","2020-03-16",4,25
"Birmingham","E08000025","Upper tier local authority","2020-03-16",15,70
"Blackpool","E06000009","Upper tier local authority","2020-03-16",1,4
"Bolton","E08000001","Upper tier local authority","2020-03-16",3,12
"Bracknell Forest","E06000036","Upper tier local authority","2020-03-16",1,5
"Brent","E09000005","Upper tier local authority","2020-03-16",10,58
"Brighton and Hove","E06000043","Upper tier local authority","2020-03-16",2,14
"Bromley","E09000006","Upper tier local authority","2020-03-16",6,39
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-16",9,48
"Bury","E08000002","Upper tier local authority","2020-03-16",1,8
"Calderdale","E08000033","Upper tier local authority","2020-03-16",2,5
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-16",1,16
"Camden","E09000007","Upper tier local authority","2020-03-16",3,36
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-03-16",2,10
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-16",3,14
"Coventry","E08000026","Upper tier local authority","2020-03-16",6,13
"Croydon","E09000008","Upper tier local authority","2020-03-16",13,52
"Cumbria","E10000006","Upper tier local authority","2020-03-16",11,43
"Derby","E06000015","Upper tier local authority","2020-03-16",6,17
"Derbyshire","E10000007","Upper tier local authority","2020-03-16",17,62
"Devon","E10000008","Upper tier local authority","2020-03-16",4,39
"Doncaster","E08000017","Upper tier local authority","2020-03-16",2,4
"Dudley","E08000027","Upper tier local authority","2020-03-16",3,18
"Ealing","E09000009","Upper tier local authority","2020-03-16",13,54
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-03-16",2,12
"East Sussex","E10000011","Upper tier local authority","2020-03-16",1,7
"Enfield","E09000010","Upper tier local authority","2020-03-16",2,31
"Essex","E10000012","Upper tier local authority","2020-03-16",5,43
"Gloucestershire","E10000013","Upper tier local authority","2020-03-16",4,19
"Greenwich","E09000011","Upper tier local authority","2020-03-16",5,32
"Hackney","E09000012","Upper tier local authority","2020-03-16",6,36
"Halton","E06000006","Upper tier local authority","2020-03-16",1,5
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-03-16",3,32
"Hampshire","E10000014","Upper tier local authority","2020-03-16",18,101
"Haringey","E09000014","Upper tier local authority","2020-03-16",2,34
"Harrow","E09000015","Upper tier local authority","2020-03-16",13,53
"Hartlepool","E06000001","Upper tier local authority","2020-03-16",1,1
"Havering","E09000016","Upper tier local authority","2020-03-16",2,15
"Hertfordshire","E10000015","Upper tier local authority","2020-03-16",6,68
"Hillingdon","E09000017","Upper tier local authority","2020-03-16",8,31
"Hounslow","E09000018","Upper tier local authority","2020-03-16",9,36
"Islington","E09000019","Upper tier local authority","2020-03-16",5,38
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-03-16",6,62
"Kent","E10000016","Upper tier local authority","2020-03-16",7,45
"Kingston upon Thames","E09000021","Upper tier local authority","2020-03-16",5,15
"Kirklees","E08000034","Upper tier local authority","2020-03-16",2,6
"Lambeth","E09000022","Upper tier local authority","2020-03-16",16,82
"Lancashire","E10000017","Upper tier local authority","2020-03-16",7,24
"Leeds","E08000035","Upper tier local authority","2020-03-16",1,15
"Leicester","E06000016","Upper tier local authority","2020-03-16",2,5
"Leicestershire","E10000018","Upper tier local authority","2020-03-16",2,20
"Lewisham","E09000023","Upper tier local authority","2020-03-16",11,40
"Liverpool","E08000012","Upper tier local authority","2020-03-16",3,16
"Manchester","E08000003","Upper tier local authority","2020-03-16",6,24
"Medway","E06000035","Upper tier local authority","2020-03-16",1,13
"Merton","E09000024","Upper tier local authority","2020-03-16",6,39
"Newham","E09000025","Upper tier local authority","2020-03-16",8,29
"Norfolk","E10000020","Upper tier local authority","2020-03-16",6,17
"North Lincolnshire","E06000013","Upper tier local authority","2020-03-16",1,2
"North Tyneside","E08000022","Upper tier local authority","2020-03-16",1,7
"North Yorkshire","E10000023","Upper tier local authority","2020-03-16",3,14
"Northamptonshire","E10000021","Upper tier local authority","2020-03-16",1,21
"Northumberland","E06000057","Upper tier local authority","2020-03-16",1,4
"Nottingham","E06000018","Upper tier local authority","2020-03-16",1,18
"Nottinghamshire","E10000024","Upper tier local authority","2020-03-16",5,41
"Oldham","E08000004","Upper tier local authority","2020-03-16",4,14
"Oxfordshire","E10000025","Upper tier local authority","2020-03-16",3,36
"Plymouth","E06000026","Upper tier local authority","2020-03-16",1,7
"Portsmouth","E06000044","Upper tier local authority","2020-03-16",5,14
"Reading","E06000038","Upper tier local authority","2020-03-16",1,9
"Redbridge","E09000026","Upper tier local authority","2020-03-16",6,19
"Richmond upon Thames","E09000027","Upper tier local authority","2020-03-16",4,13
"Rochdale","E08000005","Upper tier local authority","2020-03-16",3,8
"Rotherham","E08000018","Upper tier local authority","2020-03-16",1,6
"Salford","E08000006","Upper tier local authority","2020-03-16",5,9
"Sandwell","E08000028","Upper tier local authority","2020-03-16",5,20
"Sheffield","E08000019","Upper tier local authority","2020-03-16",14,50
"Slough","E06000039","Upper tier local authority","2020-03-16",7,32
"Solihull","E08000029","Upper tier local authority","2020-03-16",2,3
"South Tyneside","E08000023","Upper tier local authority","2020-03-16",1,2
"Southampton","E06000045","Upper tier local authority","2020-03-16",2,8
"Southend-on-Sea","E06000033","Upper tier local authority","2020-03-16",2,6
"Southwark","E09000028","Upper tier local authority","2020-03-16",16,91
"Staffordshire","E10000028","Upper tier local authority","2020-03-16",8,34
"Stockport","E08000007","Upper tier local authority","2020-03-16",3,15
"Stockton-on-Tees","E06000004","Upper tier local authority","2020-03-16",1,6
"Suffolk","E10000029","Upper tier local authority","2020-03-16",1,16
"Sunderland","E08000024","Upper tier local authority","2020-03-16",2,5
"Surrey","E10000030","Upper tier local authority","2020-03-16",13,72
"Sutton","E09000029","Upper tier local authority","2020-03-16",3,17
"Tameside","E08000008","Upper tier local authority","2020-03-16",2,16
"Telford and Wrekin","E06000020","Upper tier local authority","2020-03-16",1,8
"Thurrock","E06000034","Upper tier local authority","2020-03-16",2,5
"Torbay","E06000027","Upper tier local authority","2020-03-16",1,8
"Tower Hamlets","E09000030","Upper tier local authority","2020-03-16",3,28
"Trafford","E08000009","Upper tier local authority","2020-03-16",1,16
"Walsall","E08000030","Upper tier local authority","2020-03-16",1,22
"Waltham Forest","E09000031","Upper tier local authority","2020-03-16",2,17
"Wandsworth","E09000032","Upper tier local authority","2020-03-16",13,77
"Warwickshire","E10000031","Upper tier local authority","2020-03-16",8,29
"West Berkshire","E06000037","Upper tier local authority","2020-03-16",1,6
"West Sussex","E10000032","Upper tier local authority","2020-03-16",3,21
"Westminster","E09000033","Upper tier local authority","2020-03-16",14,89
"Wiltshire","E06000054","Upper tier local authority","2020-03-16",4,17
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-03-16",2,17
"Wirral","E08000015","Upper tier local authority","2020-03-16",2,10
"Wolverhampton","E08000031","Upper tier local authority","2020-03-16",4,44
"Worcestershire","E10000034","Upper tier local authority","2020-03-16",3,21
"England","E92000001","Country","2020-03-15",396,2667
"West Midlands","E12000005","Region","2020-03-15",44,257
"East of England","E12000006","Region","2020-03-15",36,165
"North West","E12000002","Region","2020-03-15",23,214
"East Midlands","E12000004","Region","2020-03-15",26,164
"South West","E12000009","Region","2020-03-15",17,167
"London","E12000007","Region","2020-03-15",165,1070
"Yorkshire and The Humber","E12000003","Region","2020-03-15",10,111
"North East","E12000001","Region","2020-03-15",10,39
"South East","E12000008","Region","2020-03-15",50,391
"Barking and Dagenham","E09000002","Upper tier local authority","2020-03-15",5,15
"Barnet","E09000003","Upper tier local authority","2020-03-15",10,51
"Barnsley","E08000016","Upper tier local authority","2020-03-15",1,7
"Bexley","E09000004","Upper tier local authority","2020-03-15",1,21
"Birmingham","E08000025","Upper tier local authority","2020-03-15",12,55
"Bolton","E08000001","Upper tier local authority","2020-03-15",2,9
"Bracknell Forest","E06000036","Upper tier local authority","2020-03-15",1,4
"Brent","E09000005","Upper tier local authority","2020-03-15",8,48
"Brighton and Hove","E06000043","Upper tier local authority","2020-03-15",1,12
"Bristol, City of","E06000023","Upper tier local authority","2020-03-15",1,11
"Bromley","E09000006","Upper tier local authority","2020-03-15",8,33
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-15",2,39
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-15",2,15
"Camden","E09000007","Upper tier local authority","2020-03-15",3,33
"Central Bedfordshire","E06000056","Upper tier local authority","2020-03-15",5,11
"Cheshire East","E06000049","Upper tier local authority","2020-03-15",1,11
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-03-15",2,8
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-15",1,11
"County Durham","E06000047","Upper tier local authority","2020-03-15",1,3
"Croydon","E09000008","Upper tier local authority","2020-03-15",6,39
"Cumbria","E10000006","Upper tier local authority","2020-03-15",1,32
"Derby","E06000015","Upper tier local authority","2020-03-15",4,11
"Derbyshire","E10000007","Upper tier local authority","2020-03-15",10,45
"Devon","E10000008","Upper tier local authority","2020-03-15",3,35
"Dorset","E06000059","Upper tier local authority","2020-03-15",1,8
"Dudley","E08000027","Upper tier local authority","2020-03-15",4,15
"Ealing","E09000009","Upper tier local authority","2020-03-15",8,41
"Enfield","E09000010","Upper tier local authority","2020-03-15",2,29
"Essex","E10000012","Upper tier local authority","2020-03-15",6,38
"Gloucestershire","E10000013","Upper tier local authority","2020-03-15",3,15
"Greenwich","E09000011","Upper tier local authority","2020-03-15",6,27
"Hackney","E09000012","Upper tier local authority","2020-03-15",2,30
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-03-15",3,29
"Hampshire","E10000014","Upper tier local authority","2020-03-15",10,83
"Haringey","E09000014","Upper tier local authority","2020-03-15",4,32
"Harrow","E09000015","Upper tier local authority","2020-03-15",6,40
"Havering","E09000016","Upper tier local authority","2020-03-15",4,13
"Herefordshire, County of","E06000019","Upper tier local authority","2020-03-15",3,6
"Hertfordshire","E10000015","Upper tier local authority","2020-03-15",15,62
"Hillingdon","E09000017","Upper tier local authority","2020-03-15",5,23
"Hounslow","E09000018","Upper tier local authority","2020-03-15",5,27
"Islington","E09000019","Upper tier local authority","2020-03-15",6,33
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-03-15",1,56
"Kent","E10000016","Upper tier local authority","2020-03-15",4,38
"Kingston upon Thames","E09000021","Upper tier local authority","2020-03-15",2,10
"Kirklees","E08000034","Upper tier local authority","2020-03-15",1,4
"Knowsley","E08000011","Upper tier local authority","2020-03-15",2,3
"Lambeth","E09000022","Upper tier local authority","2020-03-15",13,66
"Lancashire","E10000017","Upper tier local authority","2020-03-15",2,17
"Leeds","E08000035","Upper tier local authority","2020-03-15",2,14
"Leicestershire","E10000018","Upper tier local authority","2020-03-15",2,18
"Lewisham","E09000023","Upper tier local authority","2020-03-15",6,29
"Lincolnshire","E10000019","Upper tier local authority","2020-03-15",2,14
"Manchester","E08000003","Upper tier local authority","2020-03-15",3,18
"Medway","E06000035","Upper tier local authority","2020-03-15",2,12
"Merton","E09000024","Upper tier local authority","2020-03-15",1,33
"Milton Keynes","E06000042","Upper tier local authority","2020-03-15",1,6
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-03-15",4,13
"Newham","E09000025","Upper tier local authority","2020-03-15",7,21
"Norfolk","E10000020","Upper tier local authority","2020-03-15",1,11
"North Somerset","E06000024","Upper tier local authority","2020-03-15",1,16
"Northamptonshire","E10000021","Upper tier local authority","2020-03-15",1,20
"Northumberland","E06000057","Upper tier local authority","2020-03-15",2,3
"Nottingham","E06000018","Upper tier local authority","2020-03-15",2,17
"Nottinghamshire","E10000024","Upper tier local authority","2020-03-15",5,36
"Oxfordshire","E10000025","Upper tier local authority","2020-03-15",5,33
"Plymouth","E06000026","Upper tier local authority","2020-03-15",3,6
"Portsmouth","E06000044","Upper tier local authority","2020-03-15",3,9
"Reading","E06000038","Upper tier local authority","2020-03-15",2,8
"Redbridge","E09000026","Upper tier local authority","2020-03-15",5,13
"Richmond upon Thames","E09000027","Upper tier local authority","2020-03-15",2,9
"Rochdale","E08000005","Upper tier local authority","2020-03-15",1,5
"Sandwell","E08000028","Upper tier local authority","2020-03-15",4,15
"Sefton","E08000014","Upper tier local authority","2020-03-15",1,6
"Sheffield","E08000019","Upper tier local authority","2020-03-15",6,36
"Slough","E06000039","Upper tier local authority","2020-03-15",4,25
"Somerset","E10000027","Upper tier local authority","2020-03-15",1,14
"South Gloucestershire","E06000025","Upper tier local authority","2020-03-15",1,13
"South Tyneside","E08000023","Upper tier local authority","2020-03-15",1,1
"Southampton","E06000045","Upper tier local authority","2020-03-15",1,6
"Southwark","E09000028","Upper tier local authority","2020-03-15",12,75
"St. Helens","E08000013","Upper tier local authority","2020-03-15",1,3
"Staffordshire","E10000028","Upper tier local authority","2020-03-15",7,26
"Suffolk","E10000029","Upper tier local authority","2020-03-15",7,15
"Sunderland","E08000024","Upper tier local authority","2020-03-15",2,3
"Surrey","E10000030","Upper tier local authority","2020-03-15",9,59
"Swindon","E06000030","Upper tier local authority","2020-03-15",1,5
"Tameside","E08000008","Upper tier local authority","2020-03-15",3,14
"Torbay","E06000027","Upper tier local authority","2020-03-15",1,7
"Tower Hamlets","E09000030","Upper tier local authority","2020-03-15",3,25
"Trafford","E08000009","Upper tier local authority","2020-03-15",2,15
"Walsall","E08000030","Upper tier local authority","2020-03-15",4,21
"Waltham Forest","E09000031","Upper tier local authority","2020-03-15",4,15
"Wandsworth","E09000032","Upper tier local authority","2020-03-15",12,64
"Warrington","E06000007","Upper tier local authority","2020-03-15",1,4
"Warwickshire","E10000031","Upper tier local authority","2020-03-15",3,21
"West Berkshire","E06000037","Upper tier local authority","2020-03-15",1,5
"West Sussex","E10000032","Upper tier local authority","2020-03-15",1,18
"Westminster","E09000033","Upper tier local authority","2020-03-15",5,75
"Wigan","E08000010","Upper tier local authority","2020-03-15",1,7
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-03-15",1,15
"Wokingham","E06000041","Upper tier local authority","2020-03-15",2,11
"Wolverhampton","E08000031","Upper tier local authority","2020-03-15",3,40
"Worcestershire","E10000034","Upper tier local authority","2020-03-15",4,18
"England","E92000001","Country","2020-03-14",317,2271
"West Midlands","E12000005","Region","2020-03-14",31,213
"East of England","E12000006","Region","2020-03-14",17,129
"North West","E12000002","Region","2020-03-14",25,191
"East Midlands","E12000004","Region","2020-03-14",19,138
"South West","E12000009","Region","2020-03-14",12,150
"London","E12000007","Region","2020-03-14",148,905
"Yorkshire and The Humber","E12000003","Region","2020-03-14",12,101
"North East","E12000001","Region","2020-03-14",6,29
"South East","E12000008","Region","2020-03-14",41,341
"Barking and Dagenham","E09000002","Upper tier local authority","2020-03-14",1,10
"Barnet","E09000003","Upper tier local authority","2020-03-14",6,41
"Barnsley","E08000016","Upper tier local authority","2020-03-14",2,6
"Bexley","E09000004","Upper tier local authority","2020-03-14",3,20
"Birmingham","E08000025","Upper tier local authority","2020-03-14",7,43
"Blackpool","E06000009","Upper tier local authority","2020-03-14",1,3
"Bournemouth, Christchurch and Poole","E06000058","Upper tier local authority","2020-03-14",1,9
"Bradford","E08000032","Upper tier local authority","2020-03-14",2,7
"Brent","E09000005","Upper tier local authority","2020-03-14",7,40
"Bristol, City of","E06000023","Upper tier local authority","2020-03-14",2,10
"Bromley","E09000006","Upper tier local authority","2020-03-14",6,25
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-14",3,37
"Camden","E09000007","Upper tier local authority","2020-03-14",1,30
"Cheshire East","E06000049","Upper tier local authority","2020-03-14",3,10
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-14",1,10
"County Durham","E06000047","Upper tier local authority","2020-03-14",1,2
"Croydon","E09000008","Upper tier local authority","2020-03-14",14,33
"Cumbria","E10000006","Upper tier local authority","2020-03-14",6,31
"Derby","E06000015","Upper tier local authority","2020-03-14",1,7
"Derbyshire","E10000007","Upper tier local authority","2020-03-14",6,35
"Devon","E10000008","Upper tier local authority","2020-03-14",2,32
"Dorset","E06000059","Upper tier local authority","2020-03-14",2,7
"Dudley","E08000027","Upper tier local authority","2020-03-14",2,11
"Ealing","E09000009","Upper tier local authority","2020-03-14",2,33
"Enfield","E09000010","Upper tier local authority","2020-03-14",7,27
"Essex","E10000012","Upper tier local authority","2020-03-14",4,32
"Greenwich","E09000011","Upper tier local authority","2020-03-14",2,21
"Hackney","E09000012","Upper tier local authority","2020-03-14",5,28
"Halton","E06000006","Upper tier local authority","2020-03-14",1,4
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-03-14",2,26
"Hampshire","E10000014","Upper tier local authority","2020-03-14",5,73
"Haringey","E09000014","Upper tier local authority","2020-03-14",1,28
"Harrow","E09000015","Upper tier local authority","2020-03-14",9,34
"Havering","E09000016","Upper tier local authority","2020-03-14",2,9
"Herefordshire, County of","E06000019","Upper tier local authority","2020-03-14",1,3
"Hertfordshire","E10000015","Upper tier local authority","2020-03-14",4,47
"Hillingdon","E09000017","Upper tier local authority","2020-03-14",1,18
"Hounslow","E09000018","Upper tier local authority","2020-03-14",4,22
"Islington","E09000019","Upper tier local authority","2020-03-14",5,27
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-03-14",3,55
"Kent","E10000016","Upper tier local authority","2020-03-14",5,34
"Kingston upon Thames","E09000021","Upper tier local authority","2020-03-14",3,8
"Lambeth","E09000022","Upper tier local authority","2020-03-14",10,53
"Leicestershire","E10000018","Upper tier local authority","2020-03-14",1,16
"Lewisham","E09000023","Upper tier local authority","2020-03-14",2,23
"Liverpool","E08000012","Upper tier local authority","2020-03-14",2,13
"Merton","E09000024","Upper tier local authority","2020-03-14",6,32
"Middlesbrough","E06000002","Upper tier local authority","2020-03-14",1,1
"Milton Keynes","E06000042","Upper tier local authority","2020-03-14",1,5
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-03-14",2,9
"Newham","E09000025","Upper tier local authority","2020-03-14",4,14
"Norfolk","E10000020","Upper tier local authority","2020-03-14",1,10
"North Somerset","E06000024","Upper tier local authority","2020-03-14",2,15
"North Tyneside","E08000022","Upper tier local authority","2020-03-14",1,6
"North Yorkshire","E10000023","Upper tier local authority","2020-03-14",1,11
"Northamptonshire","E10000021","Upper tier local authority","2020-03-14",2,19
